CustomerTransactionID,CustomerID,TransactionTypeID,InvoiceID,PaymentMethodID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
3741,1,1,789,NULL,1/15/2013,3561,534.15,4095.15,0,1/16/2013,1,3,30:00.0
4056,1,1,854,NULL,1/16/2013,2676,401.4,3077.4,0,1/17/2013,1,8,30:00.0
4059,1,1,855,NULL,1/16/2013,639,95.85,734.85,0,1/17/2013,1,8,30:00.0
4065,1,1,856,NULL,1/16/2013,1853.5,278.03,2131.53,0,1/17/2013,1,8,30:00.0
4069,1,1,857,NULL,1/16/2013,1524,228.6,1752.6,0,1/17/2013,1,8,30:00.0
4072,1,1,858,NULL,1/16/2013,536,80.4,616.4,0,1/17/2013,1,8,30:00.0
4075,1,1,859,NULL,1/16/2013,1575.6,236.34,1811.94,0,1/17/2013,1,8,30:00.0
4078,1,1,860,NULL,1/16/2013,3204,480.6,3684.6,0,1/17/2013,1,8,30:00.0
4084,1,1,861,NULL,1/16/2013,5856,878.4,6734.4,0,1/17/2013,1,8,30:00.0
4088,1,1,862,NULL,1/16/2013,1991.3,298.7,2290,0,1/17/2013,1,8,30:00.0
4093,1,1,863,NULL,1/16/2013,2392,358.8,2750.8,0,1/17/2013,1,8,30:00.0
4098,1,1,864,NULL,1/16/2013,569,85.35,654.35,0,1/17/2013,1,8,30:00.0
4102,1,1,865,NULL,1/16/2013,1622,243.3,1865.3,0,1/17/2013,1,8,30:00.0
4108,1,1,866,NULL,1/16/2013,4047,607.05,4654.05,0,1/17/2013,1,8,30:00.0
4111,1,1,867,NULL,1/16/2013,3290,493.5,3783.5,0,1/17/2013,1,8,30:00.0
4234,1,1,895,NULL,1/17/2013,328.5,49.28,377.78,0,1/18/2013,1,3,30:00.0
4253,1,1,899,NULL,1/17/2013,566,84.9,650.9,0,1/18/2013,1,3,30:00.0
4272,1,1,903,NULL,1/17/2013,3229.2,484.38,3713.58,0,1/18/2013,1,3,30:00.0
4293,1,1,908,NULL,1/17/2013,4357,653.55,5010.55,0,1/18/2013,1,3,30:00.0
4298,1,1,909,NULL,1/17/2013,856.6,128.49,985.09,0,1/18/2013,1,3,30:00.0
4325,1,1,916,NULL,1/17/2013,5016,752.4,5768.4,0,1/18/2013,1,3,30:00.0
4329,1,1,917,NULL,1/17/2013,2003.8,300.57,2304.37,0,1/18/2013,1,3,30:00.0
4389,1,1,931,NULL,1/17/2013,1293.6,194.04,1487.64,0,1/18/2013,1,3,30:00.0
4412,1,1,936,NULL,1/17/2013,5091,763.65,5854.65,0,1/18/2013,1,3,30:00.0
4439,1,1,942,NULL,1/17/2013,1069.6,160.44,1230.04,0,1/18/2013,1,3,30:00.0
4461,1,1,946,NULL,1/17/2013,4588,688.2,5276.2,0,1/18/2013,1,3,30:00.0
4501,1,1,949,NULL,1/18/2013,4325,648.75,4973.75,0,1/19/2013,1,18,30:00.0
4506,1,1,950,NULL,1/18/2013,1787.5,268.13,2055.63,0,1/19/2013,1,18,30:00.0
4510,1,1,951,NULL,1/18/2013,458.25,68.74,526.99,0,1/19/2013,1,18,30:00.0
4513,1,1,952,NULL,1/18/2013,966,144.9,1110.9,0,1/19/2013,1,18,30:00.0
4518,1,1,953,NULL,1/18/2013,2608,391.2,2999.2,0,1/19/2013,1,18,30:00.0
4521,1,1,954,NULL,1/18/2013,1041.6,156.24,1197.84,0,1/19/2013,1,18,30:00.0
4538,1,1,958,NULL,1/18/2013,1364,204.6,1568.6,0,1/19/2013,1,18,30:00.0
4546,1,1,960,NULL,1/18/2013,221,33.15,254.15,0,1/19/2013,1,18,30:00.0
4567,1,1,964,NULL,1/18/2013,11772,1765.8,13537.8,0,1/19/2013,1,18,30:00.0
4577,1,1,966,NULL,1/18/2013,519,77.85,596.85,0,1/19/2013,1,18,30:00.0
4587,1,1,968,NULL,1/18/2013,3108,466.2,3574.2,0,1/19/2013,1,18,30:00.0
4607,1,1,972,NULL,1/18/2013,3926,588.9,4514.9,0,1/19/2013,1,18,30:00.0
4621,1,1,975,NULL,1/18/2013,501,75.15,576.15,0,1/19/2013,1,18,30:00.0
4627,1,1,977,NULL,1/18/2013,496,74.4,570.4,0,1/19/2013,1,18,30:00.0
4650,1,1,982,NULL,1/18/2013,12332,1849.8,14181.8,0,1/19/2013,1,18,30:00.0
4668,1,1,986,NULL,1/18/2013,1064,159.6,1223.6,0,1/19/2013,1,18,30:00.0
4671,1,1,987,NULL,1/18/2013,470,70.5,540.5,0,1/19/2013,1,18,30:00.0
4674,1,1,988,NULL,1/18/2013,1492,223.8,1715.8,0,1/19/2013,1,18,30:00.0
4691,1,1,991,NULL,1/18/2013,6112,916.8,7028.8,0,1/19/2013,1,18,30:00.0
4695,1,1,992,NULL,1/18/2013,2608,391.2,2999.2,0,1/19/2013,1,18,30:00.0
4705,1,1,994,NULL,1/18/2013,1887,283.05,2170.05,0,1/19/2013,1,18,30:00.0
4712,1,1,996,NULL,1/18/2013,2104,315.6,2419.6,0,1/19/2013,1,18,30:00.0
4717,1,1,997,NULL,1/18/2013,2362,354.3,2716.3,0,1/19/2013,1,18,30:00.0
4721,1,1,998,NULL,1/18/2013,625,93.75,718.75,0,1/19/2013,1,18,30:00.0
4734,1,1,1001,NULL,1/18/2013,778,116.7,894.7,0,1/19/2013,1,18,30:00.0
4742,1,1,1003,NULL,1/18/2013,586,87.9,673.9,0,1/19/2013,1,18,30:00.0
4745,1,1,1004,NULL,1/18/2013,182.5,27.38,209.88,0,1/19/2013,1,18,30:00.0
4780,1,1,1012,NULL,1/18/2013,2100,315,2415,0,1/19/2013,1,18,30:00.0
4792,1,1,1015,NULL,1/18/2013,1284,192.6,1476.6,0,1/19/2013,1,18,30:00.0
4801,1,1,1017,NULL,1/18/2013,997,149.55,1146.55,0,1/19/2013,1,18,30:00.0
4804,1,1,1018,NULL,1/18/2013,992.4,148.86,1141.26,0,1/19/2013,1,18,30:00.0
4821,1,1,1021,NULL,1/18/2013,4263,639.45,4902.45,0,1/19/2013,1,18,30:00.0
4826,1,1,1022,NULL,1/18/2013,221,33.15,254.15,0,1/19/2013,1,18,30:00.0
4851,1,1,1024,NULL,1/19/2013,2030,304.5,2334.5,0,1/20/2013,1,4,30:00.0
4883,1,1,1032,NULL,1/19/2013,3379.2,506.88,3886.08,0,1/20/2013,1,4,30:00.0
4888,1,1,1033,NULL,1/19/2013,1978,296.7,2274.7,0,1/20/2013,1,4,30:00.0
4908,1,1,1037,NULL,1/19/2013,2656,398.4,3054.4,0,1/20/2013,1,4,30:00.0
4911,1,1,1038,NULL,1/19/2013,260,39,299,0,1/20/2013,1,4,30:00.0
4920,1,1,1040,NULL,1/19/2013,453.4,68.01,521.41,0,1/20/2013,1,4,30:00.0
4940,1,1,1044,NULL,1/19/2013,370,55.5,425.5,0,1/20/2013,1,4,30:00.0
4954,1,1,1047,NULL,1/19/2013,894,134.1,1028.1,0,1/20/2013,1,4,30:00.0
4957,1,1,1048,NULL,1/19/2013,3176,476.4,3652.4,0,1/20/2013,1,4,30:00.0
4990,1,1,1050,NULL,1/21/2013,2160,324,2484,0,1/22/2013,1,13,30:00.0
5003,1,1,1054,NULL,1/21/2013,1596.4,239.46,1835.86,0,1/22/2013,1,13,30:00.0
5007,1,1,1055,NULL,1/21/2013,1496,224.4,1720.4,0,1/22/2013,1,13,30:00.0
5024,1,1,1058,NULL,1/21/2013,14750,2212.5,16962.5,0,1/22/2013,1,13,30:00.0
5027,1,1,1059,NULL,1/21/2013,960,144,1104,0,1/22/2013,1,13,30:00.0
5047,1,1,1063,NULL,1/21/2013,1215,182.25,1397.25,0,1/22/2013,1,13,30:00.0
5053,1,1,1064,NULL,1/21/2013,1038,155.7,1193.7,0,1/22/2013,1,13,30:00.0
5061,1,1,1066,NULL,1/21/2013,4014,602.1,4616.1,0,1/22/2013,1,13,30:00.0
5083,1,1,1071,NULL,1/21/2013,3192,478.8,3670.8,0,1/22/2013,1,13,30:00.0
5086,1,1,1072,NULL,1/21/2013,303,45.45,348.45,0,1/22/2013,1,13,30:00.0
5112,1,1,1078,NULL,1/21/2013,804,120.6,924.6,0,1/22/2013,1,13,30:00.0
5117,1,1,1079,NULL,1/21/2013,457,68.55,525.55,0,1/22/2013,1,13,30:00.0
5124,1,1,1081,NULL,1/21/2013,3863,579.45,4442.45,0,1/22/2013,1,13,30:00.0
5129,1,1,1082,NULL,1/21/2013,1921.6,288.24,2209.84,0,1/22/2013,1,13,30:00.0
5142,1,1,1086,NULL,1/21/2013,407.2,61.08,468.28,0,1/22/2013,1,13,30:00.0
5153,1,1,1088,NULL,1/21/2013,3023,453.45,3476.45,0,1/22/2013,1,13,30:00.0
5185,1,1,1092,NULL,1/22/2013,1039,155.85,1194.85,0,1/23/2013,1,14,30:00.0
5200,1,1,1095,NULL,1/22/2013,456,68.4,524.4,0,1/23/2013,1,14,30:00.0
5213,1,1,1098,NULL,1/22/2013,1387.4,208.11,1595.51,0,1/23/2013,1,14,30:00.0
5217,1,1,1099,NULL,1/22/2013,1387,208.05,1595.05,0,1/23/2013,1,14,30:00.0
5221,1,1,1100,NULL,1/22/2013,2764,414.6,3178.6,0,1/23/2013,1,14,30:00.0
5232,1,1,1103,NULL,1/22/2013,1297.2,194.58,1491.78,0,1/23/2013,1,14,30:00.0
5244,1,1,1106,NULL,1/22/2013,192,28.8,220.8,0,1/23/2013,1,14,30:00.0
5253,1,1,1108,NULL,1/22/2013,8814,1322.1,10136.1,0,1/23/2013,1,14,30:00.0
5262,1,1,1111,NULL,1/22/2013,1088,163.2,1251.2,0,1/23/2013,1,14,30:00.0
5266,1,1,1112,NULL,1/22/2013,624.2,93.63,717.83,0,1/23/2013,1,14,30:00.0
5291,1,1,1118,NULL,1/22/2013,548,82.2,630.2,0,1/23/2013,1,14,30:00.0
5301,1,1,1120,NULL,1/22/2013,3512.5,526.88,4039.38,0,1/23/2013,1,14,30:00.0
5323,1,1,1125,NULL,1/22/2013,1110,166.5,1276.5,0,1/23/2013,1,14,30:00.0
5342,1,1,1129,NULL,1/22/2013,3840,576,4416,0,1/23/2013,1,14,30:00.0
5358,1,1,1133,NULL,1/22/2013,845.6,126.84,972.44,0,1/23/2013,1,14,30:00.0
5369,1,1,1135,NULL,1/22/2013,3709,556.35,4265.35,0,1/23/2013,1,14,30:00.0
5402,1,1,1138,NULL,1/23/2013,3425,513.75,3938.75,0,1/24/2013,1,18,30:00.0
5421,1,1,1143,NULL,1/23/2013,2304,345.6,2649.6,0,1/24/2013,1,18,30:00.0
5429,1,1,1145,NULL,1/23/2013,5189,778.35,5967.35,0,1/24/2013,1,18,30:00.0
5435,1,1,1146,NULL,1/23/2013,5025.4,753.81,5779.21,0,1/24/2013,1,18,30:00.0
5452,1,1,1150,NULL,1/23/2013,540,81,621,0,1/24/2013,1,18,30:00.0
5459,1,1,1152,NULL,1/23/2013,2298,344.7,2642.7,0,1/24/2013,1,18,30:00.0
5475,1,1,1156,NULL,1/23/2013,1364.3,204.65,1568.95,0,1/24/2013,1,18,30:00.0
5483,1,1,1158,NULL,1/23/2013,804,120.6,924.6,0,1/24/2013,1,18,30:00.0
5504,1,1,1162,NULL,1/23/2013,2802,420.3,3222.3,0,1/24/2013,1,18,30:00.0
5509,1,1,1163,NULL,1/23/2013,506,75.9,581.9,0,1/24/2013,1,18,30:00.0
5515,1,1,1164,NULL,1/23/2013,4450,667.5,5117.5,0,1/24/2013,1,18,30:00.0
5544,1,1,1170,NULL,1/23/2013,526,78.9,604.9,0,1/24/2013,1,18,30:00.0
5552,1,1,1172,NULL,1/23/2013,1381,207.15,1588.15,0,1/24/2013,1,18,30:00.0
5565,1,1,1175,NULL,1/23/2013,420,63,483,0,1/24/2013,1,18,30:00.0
5568,1,1,1176,NULL,1/23/2013,104,15.6,119.6,0,1/24/2013,1,18,30:00.0
5587,1,1,1180,NULL,1/23/2013,492,73.8,565.8,0,1/24/2013,1,18,30:00.0
5600,1,1,1183,NULL,1/23/2013,6313,946.95,7259.95,0,1/24/2013,1,18,30:00.0
5607,1,1,1185,NULL,1/23/2013,86,12.9,98.9,0,1/24/2013,1,18,30:00.0
5610,1,1,1186,NULL,1/23/2013,354,53.1,407.1,0,1/24/2013,1,18,30:00.0
5621,1,1,1188,NULL,1/23/2013,2376,356.4,2732.4,0,1/24/2013,1,18,30:00.0
5625,1,1,1189,NULL,1/23/2013,10679,1601.85,12280.85,0,1/24/2013,1,18,30:00.0
5630,1,1,1190,NULL,1/23/2013,5644.5,846.68,6491.18,0,1/24/2013,1,18,30:00.0
5642,1,1,1193,NULL,1/23/2013,7689,1153.35,8842.35,0,1/24/2013,1,18,30:00.0
5646,1,1,1194,NULL,1/23/2013,528,79.2,607.2,0,1/24/2013,1,18,30:00.0
5682,1,1,1202,NULL,1/23/2013,1284,192.6,1476.6,0,1/24/2013,1,18,30:00.0
5720,1,1,1205,NULL,1/24/2013,648,97.2,745.2,0,1/25/2013,1,9,30:00.0
5725,1,1,1206,NULL,1/24/2013,3903.75,585.57,4489.32,0,1/25/2013,1,9,30:00.0
5731,1,1,1207,NULL,1/24/2013,1196.8,179.52,1376.32,0,1/25/2013,1,9,30:00.0
5750,1,1,1211,NULL,1/24/2013,1534,230.1,1764.1,0,1/25/2013,1,9,30:00.0
5772,1,1,1217,NULL,1/24/2013,6305.4,945.81,7251.21,0,1/25/2013,1,9,30:00.0
5778,1,1,1218,NULL,1/24/2013,7250,1087.5,8337.5,0,1/25/2013,1,9,30:00.0
5794,1,1,1222,NULL,1/24/2013,10784,1617.6,12401.6,0,1/25/2013,1,9,30:00.0
5809,1,1,1225,NULL,1/24/2013,5120,768,5888,0,1/25/2013,1,9,30:00.0
5824,1,1,1228,NULL,1/24/2013,10301,1545.15,11846.15,0,1/25/2013,1,9,30:00.0
5857,1,1,1235,NULL,1/24/2013,1202.5,180.38,1382.88,0,1/25/2013,1,9,30:00.0
5875,1,1,1239,NULL,1/24/2013,2302,345.3,2647.3,0,1/25/2013,1,9,30:00.0
5878,1,1,1240,NULL,1/24/2013,380,57,437,0,1/25/2013,1,9,30:00.0
5882,1,1,1241,NULL,1/24/2013,2575,386.25,2961.25,0,1/25/2013,1,9,30:00.0
5911,1,1,1244,NULL,1/25/2013,648,97.2,745.2,0,1/26/2013,1,8,30:00.0
5921,1,1,1246,NULL,1/25/2013,344,51.6,395.6,0,1/26/2013,1,8,30:00.0
5924,1,1,1247,NULL,1/25/2013,192.6,28.89,221.49,0,1/26/2013,1,8,30:00.0
5929,1,1,1248,NULL,1/25/2013,2657,398.55,3055.55,0,1/26/2013,1,8,30:00.0
5952,1,1,1253,NULL,1/25/2013,1131,169.65,1300.65,0,1/26/2013,1,8,30:00.0
5956,1,1,1254,NULL,1/25/2013,1370,205.5,1575.5,0,1/26/2013,1,8,30:00.0
5968,1,1,1257,NULL,1/25/2013,1656.5,248.48,1904.98,0,1/26/2013,1,8,30:00.0
5975,1,1,1259,NULL,1/25/2013,3023,453.45,3476.45,0,1/26/2013,1,8,30:00.0
6000,1,1,1265,NULL,1/25/2013,2211,331.65,2542.65,0,1/26/2013,1,8,30:00.0
6005,1,1,1266,NULL,1/25/2013,2335.5,350.33,2685.83,0,1/26/2013,1,8,30:00.0
6044,1,1,1275,NULL,1/25/2013,11524,1728.6,13252.6,0,1/26/2013,1,8,30:00.0
6048,1,1,1276,NULL,1/25/2013,2270,340.5,2610.5,0,1/26/2013,1,8,30:00.0
6058,1,1,1278,NULL,1/25/2013,1419.65,212.95,1632.6,0,1/26/2013,1,8,30:00.0
6066,1,1,1280,NULL,1/25/2013,414,62.1,476.1,0,1/26/2013,1,8,30:00.0
6149,1,1,1299,NULL,1/25/2013,4614,692.1,5306.1,0,1/26/2013,1,8,30:00.0
6158,1,1,1301,NULL,1/25/2013,3134,470.1,3604.1,0,1/26/2013,1,8,30:00.0
6162,1,1,1302,NULL,1/25/2013,920,138,1058,0,1/26/2013,1,8,30:00.0
6166,1,1,1303,NULL,1/25/2013,2271,340.65,2611.65,0,1/26/2013,1,8,30:00.0
6188,1,1,1308,NULL,1/25/2013,155,23.25,178.25,0,1/26/2013,1,8,30:00.0
6197,1,1,1310,NULL,1/25/2013,479.2,71.88,551.08,0,1/26/2013,1,8,30:00.0
6201,1,1,1311,NULL,1/25/2013,3232,484.8,3716.8,0,1/26/2013,1,8,30:00.0
6204,1,1,1312,NULL,1/25/2013,1234,185.1,1419.1,0,1/26/2013,1,8,30:00.0
6209,1,1,1313,NULL,1/25/2013,2889.6,433.44,3323.04,0,1/26/2013,1,8,30:00.0
6213,1,1,1314,NULL,1/25/2013,833.5,125.03,958.53,0,1/26/2013,1,8,30:00.0
6221,1,1,1316,NULL,1/25/2013,2513,376.95,2889.95,0,1/26/2013,1,8,30:00.0
6227,1,1,1317,NULL,1/25/2013,461,69.15,530.15,0,1/26/2013,1,8,30:00.0
6230,1,1,1318,NULL,1/25/2013,752,112.8,864.8,0,1/26/2013,1,8,30:00.0
6274,1,1,1321,NULL,1/26/2013,12430,1864.5,14294.5,0,1/27/2013,1,12,30:00.0
6294,1,1,1325,NULL,1/26/2013,3640,546,4186,0,1/27/2013,1,12,30:00.0
6301,1,1,1327,NULL,1/26/2013,3563,534.45,4097.45,0,1/27/2013,1,12,30:00.0
6306,1,1,1329,NULL,1/26/2013,2048,307.2,2355.2,0,1/27/2013,1,12,30:00.0
6326,1,1,1333,NULL,1/26/2013,1303,195.45,1498.45,0,1/27/2013,1,12,30:00.0
6346,1,1,1338,NULL,1/26/2013,644.8,96.72,741.52,0,1/27/2013,1,12,30:00.0
6366,1,1,1343,NULL,1/26/2013,3660,549,4209,0,1/27/2013,1,12,30:00.0
6378,1,1,1346,NULL,1/26/2013,7748,1162.2,8910.2,0,1/27/2013,1,12,30:00.0
6404,1,1,1351,NULL,1/26/2013,4393,658.95,5051.95,0,1/27/2013,1,12,30:00.0
6426,1,1,1356,NULL,1/26/2013,3236.25,485.44,3721.69,0,1/27/2013,1,12,30:00.0
6460,1,1,1358,NULL,1/28/2013,648,97.2,745.2,0,1/29/2013,1,10,30:00.0
6462,1,1,1359,NULL,1/28/2013,1296,194.4,1490.4,0,1/29/2013,1,10,30:00.0
6467,1,1,1360,NULL,1/28/2013,4970.4,745.56,5715.96,0,1/29/2013,1,10,30:00.0
6471,1,1,1361,NULL,1/28/2013,1190,178.5,1368.5,0,1/29/2013,1,10,30:00.0
6476,1,1,1362,NULL,1/28/2013,1294.8,194.22,1489.02,0,1/29/2013,1,10,30:00.0
6486,1,1,1364,NULL,1/28/2013,3188,478.2,3666.2,0,1/29/2013,1,10,30:00.0
6492,1,1,1365,NULL,1/28/2013,10977,1646.55,12623.55,0,1/29/2013,1,10,30:00.0
6497,1,1,1366,NULL,1/28/2013,2404,360.6,2764.6,0,1/29/2013,1,10,30:00.0
6503,1,1,1367,NULL,1/28/2013,1839.4,275.91,2115.31,0,1/29/2013,1,10,30:00.0
6512,1,1,1369,NULL,1/28/2013,3754.4,563.16,4317.56,0,1/29/2013,1,10,30:00.0
6522,1,1,1371,NULL,1/28/2013,494,74.1,568.1,0,1/29/2013,1,10,30:00.0
6570,1,1,1381,NULL,1/28/2013,7681,1152.15,8833.15,0,1/29/2013,1,10,30:00.0
6627,1,1,1394,NULL,1/28/2013,1700,255,1955,0,1/29/2013,1,10,30:00.0
6636,1,1,1396,NULL,1/28/2013,5734.05,860.11,6594.16,0,1/29/2013,1,10,30:00.0
6644,1,1,1398,NULL,1/28/2013,2640,396,3036,0,1/29/2013,1,10,30:00.0
6655,1,1,1400,NULL,1/28/2013,1257,188.55,1445.55,0,1/29/2013,1,10,30:00.0
6669,1,1,1403,NULL,1/28/2013,469,70.35,539.35,0,1/29/2013,1,10,30:00.0
6681,1,1,1405,NULL,1/28/2013,2146,321.9,2467.9,0,1/29/2013,1,10,30:00.0
6687,1,1,1406,NULL,1/28/2013,1538,230.7,1768.7,0,1/29/2013,1,10,30:00.0
6729,1,1,1416,NULL,1/28/2013,10910.5,1636.58,12547.08,0,1/29/2013,1,10,30:00.0
6732,1,1,1417,NULL,1/28/2013,2280,342,2622,0,1/29/2013,1,10,30:00.0
6763,1,1,1418,NULL,1/29/2013,1728,259.2,1987.2,0,1/30/2013,1,6,30:00.0
6765,1,1,1419,NULL,1/29/2013,1080,162,1242,0,1/30/2013,1,6,30:00.0
6793,1,1,1425,NULL,1/29/2013,1387,208.05,1595.05,0,1/30/2013,1,6,30:00.0
6805,1,1,1428,NULL,1/29/2013,149,22.35,171.35,0,1/30/2013,1,6,30:00.0
6808,1,1,1429,NULL,1/29/2013,1570,235.5,1805.5,0,1/30/2013,1,6,30:00.0
6815,1,1,1431,NULL,1/29/2013,365,54.75,419.75,0,1/30/2013,1,6,30:00.0
6826,1,1,1434,NULL,1/29/2013,5495,824.25,6319.25,0,1/30/2013,1,6,30:00.0
6844,1,1,1438,NULL,1/29/2013,650,97.5,747.5,0,1/30/2013,1,6,30:00.0
6859,1,1,1441,NULL,1/29/2013,1322,198.3,1520.3,0,1/30/2013,1,6,30:00.0
6880,1,1,1445,NULL,1/29/2013,894,134.1,1028.1,0,1/30/2013,1,6,30:00.0
6886,1,1,1446,NULL,1/29/2013,2165.25,324.79,2490.04,0,1/30/2013,1,6,30:00.0
6889,1,1,1447,NULL,1/29/2013,490.4,73.56,563.96,0,1/30/2013,1,6,30:00.0
6919,1,1,1453,NULL,1/29/2013,1133,169.95,1302.95,0,1/30/2013,1,6,30:00.0
6922,1,1,1454,NULL,1/29/2013,670,100.5,770.5,0,1/30/2013,1,6,30:00.0
6928,1,1,1455,NULL,1/29/2013,549.5,82.43,631.93,0,1/30/2013,1,6,30:00.0
6936,1,1,1457,NULL,1/29/2013,128,19.2,147.2,0,1/30/2013,1,6,30:00.0
6962,1,1,1462,NULL,1/29/2013,8216.85,1232.53,9449.38,0,1/30/2013,1,6,30:00.0
6995,1,1,1470,NULL,1/29/2013,6038.25,905.74,6943.99,0,1/30/2013,1,6,30:00.0
7009,1,1,1473,NULL,1/29/2013,56,8.4,64.4,0,1/30/2013,1,6,30:00.0
7022,1,1,1476,NULL,1/29/2013,332,49.8,381.8,0,1/30/2013,1,6,30:00.0
7028,1,1,1477,NULL,1/29/2013,1958,293.7,2251.7,0,1/30/2013,1,6,30:00.0
7033,1,1,1478,NULL,1/29/2013,2445,366.75,2811.75,0,1/30/2013,1,6,30:00.0
7036,1,1,1479,NULL,1/29/2013,2011,301.65,2312.65,0,1/30/2013,1,6,30:00.0
7049,1,1,1482,NULL,1/29/2013,2192,328.8,2520.8,0,1/30/2013,1,6,30:00.0
7079,1,1,1488,NULL,1/29/2013,4065.2,609.78,4674.98,0,1/30/2013,1,6,30:00.0
7085,1,1,1489,NULL,1/29/2013,3416,512.4,3928.4,0,1/30/2013,1,6,30:00.0
7106,1,1,1493,NULL,1/29/2013,2984.4,447.66,3432.06,0,1/30/2013,1,6,30:00.0
7118,1,1,1495,NULL,1/29/2013,3412,511.8,3923.8,0,1/30/2013,1,6,30:00.0
7164,1,1,1498,NULL,1/30/2013,2160,324,2484,0,1/31/2013,1,8,30:00.0
7197,1,1,1506,NULL,1/30/2013,3867,580.05,4447.05,0,1/31/2013,1,8,30:00.0
7201,1,1,1507,NULL,1/30/2013,264.75,39.71,304.46,0,1/31/2013,1,8,30:00.0
7204,1,1,1508,NULL,1/30/2013,313.8,47.07,360.87,0,1/31/2013,1,8,30:00.0
7218,1,1,1512,NULL,1/30/2013,384,57.6,441.6,0,1/31/2013,1,8,30:00.0
7225,1,1,1514,NULL,1/30/2013,1616,242.4,1858.4,0,1/31/2013,1,8,30:00.0
7270,1,1,1524,NULL,1/30/2013,1055,158.25,1213.25,0,1/31/2013,1,8,30:00.0
7275,1,1,1525,NULL,1/30/2013,2482,372.3,2854.3,0,1/31/2013,1,8,30:00.0
7287,1,1,1528,NULL,1/30/2013,551,82.65,633.65,0,1/31/2013,1,8,30:00.0
7293,1,1,1529,NULL,1/30/2013,922.25,138.34,1060.59,0,1/31/2013,1,8,30:00.0
7302,1,1,1531,NULL,1/30/2013,2342,351.3,2693.3,0,1/31/2013,1,8,30:00.0
7306,1,1,1532,NULL,1/30/2013,489.6,73.44,563.04,0,1/31/2013,1,8,30:00.0
7332,1,1,1537,NULL,1/30/2013,2226,333.9,2559.9,0,1/31/2013,1,8,30:00.0
7335,1,1,1538,NULL,1/30/2013,5346,801.9,6147.9,0,1/31/2013,1,8,30:00.0
7356,1,1,1543,NULL,1/30/2013,469,70.35,539.35,0,1/31/2013,1,8,30:00.0
7360,1,1,1544,NULL,1/30/2013,1734,260.1,1994.1,0,1/31/2013,1,8,30:00.0
7379,1,1,1548,NULL,1/30/2013,2894.5,434.18,3328.68,0,1/31/2013,1,8,30:00.0
7406,1,1,1554,NULL,1/30/2013,2419,362.85,2781.85,0,1/31/2013,1,8,30:00.0
7411,1,1,1555,NULL,1/30/2013,3798,569.7,4367.7,0,1/31/2013,1,8,30:00.0
7417,1,1,1556,NULL,1/30/2013,3478,521.7,3999.7,0,1/31/2013,1,8,30:00.0
7430,1,1,1559,NULL,1/30/2013,314,47.1,361.1,0,1/31/2013,1,8,30:00.0
7448,1,1,1563,NULL,1/30/2013,11511,1726.65,13237.65,0,1/31/2013,1,8,30:00.0
7467,1,1,1567,NULL,1/30/2013,2883.6,432.54,3316.14,0,1/31/2013,1,8,30:00.0
7533,1,1,1575,NULL,1/31/2013,432,64.8,496.8,0,2/1/2013,1,18,30:00.0
7557,1,1,1580,NULL,1/31/2013,1142,171.3,1313.3,0,2/1/2013,1,18,30:00.0
7561,1,1,1581,NULL,1/31/2013,344,51.6,395.6,0,2/1/2013,1,18,30:00.0
7593,1,1,1587,NULL,1/31/2013,1977,296.55,2273.55,0,2/1/2013,1,18,30:00.0
7620,1,1,1593,NULL,1/31/2013,2152,322.8,2474.8,0,2/1/2013,1,18,30:00.0
7642,1,1,1598,NULL,1/31/2013,1490.2,223.53,1713.73,0,2/1/2013,1,18,30:00.0
7647,1,1,1599,NULL,1/31/2013,3041,456.15,3497.15,0,2/1/2013,1,18,30:00.0
7703,1,1,1611,NULL,1/31/2013,5150,772.5,5922.5,0,2/1/2013,1,18,30:00.0
7736,1,1,1618,NULL,1/31/2013,269,40.35,309.35,0,2/1/2013,1,18,30:00.0
7741,1,1,1619,NULL,1/31/2013,395.8,59.37,455.17,0,2/1/2013,1,18,30:00.0
7744,1,1,1620,NULL,1/31/2013,313,46.95,359.95,0,2/1/2013,1,18,30:00.0
7749,1,1,1621,NULL,1/31/2013,3620,543,4163,0,2/1/2013,1,18,30:00.0
7764,1,1,1625,NULL,1/31/2013,836,125.4,961.4,0,2/1/2013,1,18,30:00.0
7768,1,1,1626,NULL,1/31/2013,2200,330,2530,0,2/1/2013,1,18,30:00.0
7783,1,1,1629,NULL,1/31/2013,3220,483,3703,0,2/1/2013,1,18,30:00.0
7786,1,1,1630,NULL,1/31/2013,290,43.5,333.5,0,2/1/2013,1,18,30:00.0
7794,1,1,1632,NULL,1/31/2013,3634,545.1,4179.1,0,2/1/2013,1,18,30:00.0
7801,1,1,1634,NULL,1/31/2013,2316,347.4,2663.4,0,2/1/2013,1,18,30:00.0
7822,1,1,1638,NULL,1/31/2013,384,57.6,441.6,0,2/1/2013,1,18,30:00.0
7887,1,1,1646,NULL,2/1/2013,104,15.6,119.6,0,2/2/2013,1,8,30:00.0
7925,1,1,1656,NULL,2/1/2013,496,74.4,570.4,0,2/2/2013,1,8,30:00.0
7928,1,1,1657,NULL,2/1/2013,5110,766.5,5876.5,0,2/2/2013,1,8,30:00.0
7934,1,1,1658,NULL,2/1/2013,11930.9,1789.64,13720.54,0,2/2/2013,1,8,30:00.0
